id,vadt,AADT,FacilityType
11155-11166,23690.13216,13550,Arterial/Collector
11156-11157,12029.26304,14800,Arterial/Collector
11156-21585,10572.52104,14800,Arterial/Collector
11157-11156,10572.52104,14800,Arterial/Collector
11157-11158,15864.94549,14800,Arterial/Collector
11158-11157,15182.92643,14800,Arterial/Collector
11158-11411,14554.84152,6400,Arterial/Collector
11159-11294,9820.420308,5500,Arterial/Collector
11160-11148,33397.28339,15850,Interstate
11160-11307,29124.91538,15850,Interstate
11164-11319,19559.32901,12750,Arterial/Collector
11166-11155,24514.64181,13550,Arterial/Collector
11166-11167,3594.408626,13550,Arterial/Collector
11167-11166,4160.463229,13550,Arterial/Collector
11167-11168,11013.99523,13550,Arterial/Collector
11168-11167,11071.18652,13550,Arterial/Collector
11168-11211,4393.379165,4200,Interstate
11168-21590,6620.615974,13550,Arterial/Collector
11175-10881,13121.98807,8900,Arterial/Collector
11175-11194,18000.89535,12250,Arterial/Collector
11176-11200,14799.05937,2950,Interstate
11176-20710,87762.53155,46900,Interstate
11177-21506,23215.40571,48850,Interstate
11183-11184,2545.685896,2200,Arterial/Collector
11188-11194,20565.89922,12250,Arterial/Collector
11189-20706,99324.08482,49850,Interstate
11193-11106,5097.245268,4600,Interstate
11194-11175,19977.85125,12250,Arterial/Collector
11194-11188,18443.27792,12250,Arterial/Collector
11204-11152,4751.39628,2000,Arterial/Collector
11204-11448,4451.055834,2000,Arterial/Collector
11211-11730,64463.08303,74550,Interstate
11216-11226,885.167666,400,Arterial/Collector
11218-11156,5408.647182,8200,Interstate
11218-21588,61538.20477,74550,Interstate
11219-11081,10242.08331,8450,Arterial/Collector
11219-11321,8643.830342,7300,Arterial/Collector
11221-11281,12080.27398,6750,Arterial/Collector
11226-11216,800.2810923,400,Arterial/Collector
11229-10936,8563.262485,4050,Arterial/Collector
11229-11242,11016.08716,4050,Arterial/Collector
11231-11107,21810.51827,9800,Arterial/Collector
11231-11328,19340.97376,9050,Arterial/Collector
11232-11088,1879.001365,4450,Arterial/Collector
11232-11329,2093.269413,4450,Arterial/Collector
11233-11089,2714.863905,3250,Arterial/Collector
11233-11330,2350.112292,900,Arterial/Collector
11234-11090,22697.75514,14350,Arterial/Collector
11234-11331,23197.12665,15050,Arterial/Collector
11240-11125,17341.80454,8850,Arterial/Collector
11240-11397,12629.27586,8850,Arterial/Collector
11242-11229,9961.657182,4050,Arterial/Collector
11242-11327,11107.21514,4050,Arterial/Collector
11248-11189,13564.69126,2950,Interstate
11251-11257,3843.372683,4150,Arterial/Collector
11252-11171,66868.95368,83550,Interstate
11257-11251,2457.588091,4150,Arterial/Collector
11257-11262,6173.782538,4150,Arterial/Collector
11260-11261,12441.61372,1450,Arterial/Collector
11260-11266,10970.80544,1450,Arterial/Collector
11261-11260,15206.77285,1450,Arterial/Collector
11261-11262,3253.070824,4150,Arterial/Collector
11262-11257,5155.609896,4150,Arterial/Collector
11262-11261,4955.426611,4150,Arterial/Collector
11266-11260,9714.555804,1450,Arterial/Collector
11266-11268,6572.78546,1450,Arterial/Collector
11268-11266,6183.117411,1450,Arterial/Collector
11268-11271,8248.203022,1450,Arterial/Collector
11270-11272,4824.0037,1450,Arterial/Collector
11270-11273,8207.017647,1450,Arterial/Collector
11271-11268,8247.000112,1450,Arterial/Collector
11271-11273,8059.208653,1450,Arterial/Collector
11272-11270,4856.898525,1450,Arterial/Collector
11272-11279,3314.427519,1450,Arterial/Collector
11273-11270,7827.242008,1450,Arterial/Collector
11273-11271,7750.961606,1450,Arterial/Collector
11274-11335,20318.37735,24200,Interstate
11274-11420,59986.46992,60800,Interstate
11279-11272,3561.705003,1450,Arterial/Collector
11279-11527,2239.787575,1700,Arterial/Collector
11280-11252,53209.47695,60800,Interstate
11280-24035,4443.847106,11300,Interstate
11281-11221,12690.77718,6750,Arterial/Collector
11281-11321,7465.429848,4950,Arterial/Collector
11290-11298,14342.17554,5450,Arterial/Collector
11290-11344,18501.46297,11850,Arterial/Collector
11291-24035,3681.94429,1400,Interstate
11294-11159,9059.005375,5500,Arterial/Collector
11294-11400,7681.926246,5500,Arterial/Collector
11295-11146,13053.41642,6300,Arterial/Collector
11295-11412,12533.51416,5300,Arterial/Collector
11297-11140,5816.03349,1350,Arterial/Collector
11298-10842,5375.451511,2650,Arterial/Collector
11298-11290,16570.78298,5450,Arterial/Collector
11298-11303,10380.89211,6400,Arterial/Collector
11298-11538,11271.28685,3600,Arterial/Collector
11303-11053,4532.948706,4050,Arterial/Collector
11303-11298,11916.56184,6400,Arterial/Collector
11303-11544,3167.577809,3350,Arterial/Collector
11307-11160,28215.94663,15850,Interstate
11307-11342,37494.46947,15850,Interstate
11319-11164,25591.29492,12750,Arterial/Collector
11321-11219,10267.52434,7300,Arterial/Collector
11321-11281,7284.977642,4950,Arterial/Collector
11321-11331,12585.66473,4950,Arterial/Collector
11321-11560,5785.919615,9500,Arterial/Collector
11323-21536,35237.82654,19700,Interstate
11326-11111,13664.51332,9850,Arterial/Collector
11326-11656,20930.04008,7950,Arterial/Collector
11327-11242,12420.53407,4050,Arterial/Collector
11327-11570,9924.821752,4050,Arterial/Collector
11328-11231,20834.84424,9050,Arterial/Collector
11328-11329,4434.079308,3000,Arterial/Collector
11328-11562,19903.40517,9050,Arterial/Collector
11329-11232,2006.60581,4450,Arterial/Collector
11329-11328,4283.986345,3000,Arterial/Collector
11329-11330,5382.592803,3000,Arterial/Collector
11329-11559,1374.050711,4450,Arterial/Collector
11330-11233,2161.753286,900,Arterial/Collector
11330-11329,5159.350901,3000,Arterial/Collector
11330-11331,7005.370335,3400,Arterial/Collector
11331-11234,24618.41848,15050,Arterial/Collector
11331-11321,9799.729762,4950,Arterial/Collector
11331-11330,6593.769175,3400,Arterial/Collector
11332-11373,5727.538417,6700,Interstate
11335-11312,6462.665766,5000,Interstate
11335-11449,13855.7115,19200,Interstate
11342-11307,37147.67819,15850,Interstate
11344-11036,9676.268646,3950,Arterial/Collector
11344-11290,15921.1967,11850,Arterial/Collector
11356-11389,8073.714251,4200,Interstate
11357-11145,88754.64777,76000,Interstate
11363-11189,85759.39907,46900,Interstate
11363-11377,4874.624669,5400,Interstate
11373-20713,99322.52752,57750,Interstate
11389-20189,82101.66156,61000,Interstate
11392-11415,10906.67701,2400,Interstate
11394-11575,3185.220073,3600,Arterial/Collector
11396-11397,8148.033081,6600,Arterial/Collector
11396-11401,12161.66275,8550,Arterial/Collector
11397-11240,12933.95247,8850,Arterial/Collector
11397-11396,8026.286041,6600,Arterial/Collector
11397-11402,19709.41258,8850,Arterial/Collector
11400-11294,7461.754195,5500,Arterial/Collector
11400-11411,8083.383844,6050,Arterial/Collector
11400-11412,9710.355117,8550,Arterial/Collector
11400-11557,6734.533554,5500,Arterial/Collector
11401-11396,13145.79832,8550,Arterial/Collector
11401-11412,12942.90293,8550,Arterial/Collector
11402-11397,19892.34205,8850,Arterial/Collector
11402-11568,13154.17207,6300,Arterial/Collector
11408-11502,10388.17301,13600,Interstate
11409-20181,74751.03867,69100,Interstate
11410-11411,5181.97942,6050,Arterial/Collector
11411-11158,14480.87923,6400,Arterial/Collector
11411-11400,8037.143889,6050,Arterial/Collector
11411-11410,4593.09122,6050,Arterial/Collector
11411-11556,15327.52212,12050,Arterial/Collector
11412-11295,12055.23506,5300,Arterial/Collector
11412-11400,9758.827516,8550,Arterial/Collector
11412-11401,13319.21679,8550,Arterial/Collector
11412-11558,10326.70907,5300,Arterial/Collector
11415-11423,80035.91703,58000,Interstate
11416-11280,57653.32606,60800,Interstate
11419-11427,5378.201529,2400,Arterial/Collector
11419-11610,14003.66713,15200,Arterial/Collector
11420-11529,28571.69167,60800,Interstate
11420-20208,31414.77775,29500,Interstate
11423-11461,22965.51385,22700,Interstate
11423-20201,57070.40318,35300,Interstate
11424-11431,615.200204,4650,Arterial/Collector
11424-11842,5879.419047,5050,Arterial/Collector
11425-20188,77483.18171,63900,Interstate
11427-11419,6078.541729,2400,Arterial/Collector
11427-11428,4471.093064,2400,Arterial/Collector
11428-11427,4920.05625,2400,Arterial/Collector
11428-11429,5651.384387,3400,Arterial/Collector
11429-11428,6169.664102,3400,Arterial/Collector
11429-11611,9325.474983,6550,Arterial/Collector
11431-11424,885.7635167,4650,Arterial/Collector
11431-11435,6966.982464,3650,Arterial/Collector
11433-11862,4556.566605,2550,Arterial/Collector
11433-21521,1802.263112,2250,Arterial/Collector
11435-11431,6960.42233,3650,Arterial/Collector
11436-11409,11523.89892,14100,Interstate
11436-20197,72335.77425,72250,Interstate
11437-11436,83859.67459,85700,Interstate
11441-20241,3122.143341,1300,Interstate
11442-11443,82594.13489,85700,Interstate
11443-21662,82594.13489,85700,Interstate
11448-11204,3790.895816,2000,Arterial/Collector
11449-20268,81719.48793,82900,Interstate
11450-11449,67863.7748,82900,Interstate
11451-20258,74161.08788,67500,Interstate
11452-11453,9210.66147,5750,Arterial/Collector
11452-11836,1803.264497,5050,Arterial/Collector
11453-11452,8033.868449,5750,Arterial/Collector
11453-11454,4525.824531,5350,Arterial/Collector
11453-11790,1882.770286,8600,Arterial/Collector
11454-11453,5036.214933,5350,Arterial/Collector
11454-11463,7066.311423,6700,Arterial/Collector
11454-11766,2261.736097,4650,Arterial/Collector
11457-20259,67085.48292,63400,Interstate
11459-20252,73448.17245,67500,Interstate
11460-11440,74161.08788,67500,Interstate
11461-11469,89805.5444,77750,Interstate
11462-11442,70109.51596,72250,Interstate
11463-11454,9178.887249,6700,Arterial/Collector
11463-11467,19388.5391,5150,Arterial/Collector
11463-11727,19309.85351,17100,Interstate
11465-11457,67085.48292,82900,Interstate
11465-24028,19425.53892,19900,Interstate
11466-11425,6744.788991,5000,Interstate
11466-11630,10635.54262,9000,Arterial/Collector
11466-20193,5621.980584,9000,Arterial/Collector
11467-11005,8921.210016,1850,Arterial/Collector
11467-11463,17915.04445,5150,Arterial/Collector
11467-11488,9981.571373,3300,Arterial/Collector
11468-20337,76929.42098,81400,Interstate
11469-11416,32117.74483,32000,Interstate
11469-11472,57687.79954,62950,Interstate
11470-11528,6959.693457,6500,Interstate
11472-20241,62132.62458,62950,Interstate
11475-11496,65556.14772,62950,Interstate
11475-11506,6561.215069,2450,Interstate
11484-11395,23728.22368,15600,Interstate
11484-11472,4444.823075,6400,Interstate
11486-20196,74257.21134,59600,Interstate
11487-20200,25147.03959,15900,Interstate
11488-11028,6520.418859,9350,Arterial/Collector
11488-11467,11303.94359,3300,Arterial/Collector
11488-11736,14191.76287,7350,Arterial/Collector
11489-11500,4983.157539,3650,Arterial/Collector
11489-11676,9494.858706,4900,Arterial/Collector
11490-11650,12526.16767,6300,Arterial/Collector
11490-23704,10232.81464,6300,Arterial/Collector
11491-11560,5209.348944,6650,Arterial/Collector
11496-20203,39831.96508,62950,Interstate
11496-20230,25724.18242,21500,Interstate
11499-11503,18584.76746,1800,Arterial/Collector
11499-11742,6322.918572,550,Arterial/Collector
11500-11489,5232.132192,3650,Arterial/Collector
11500-11511,9186.506602,3650,Arterial/Collector
11500-11685,14040.46627,9500,Arterial/Collector
11502-11529,17074.02078,19100,Interstate
11503-11499,19204.92129,1800,Arterial/Collector
11507-11668,43562.25825,23350,Interstate
11507-21536,30075.86376,19700,Interstate
11508-11535,3443.941489,4200,Interstate
11511-11500,9177.734361,3650,Arterial/Collector
11511-11513,10081.6174,3650,Arterial/Collector
11513-11511,10886.42285,3650,Arterial/Collector
11513-11517,18451.59561,9900,Arterial/Collector
11513-11619,10453.93996,5700,Arterial/Collector
11517-11513,17586.37693,9900,Arterial/Collector
11517-20307,17058.34965,9900,Arterial/Collector
11519-11520,8440.756766,6100,Arterial/Collector
11519-11524,2253.343553,3800,Arterial/Collector
11519-11701,2129.402005,2700,Arterial/Collector
11520-11519,6567.218146,6100,Arterial/Collector
11520-20326,10882.55574,6100,Arterial/Collector
11523-11416,25535.57927,60800,Interstate
11523-11484,28173.04661,22000,Interstate
11524-11519,2741.415148,3800,Arterial/Collector
11524-11527,369.0912229,1750,Arterial/Collector
11524-11709,2375.8202,2750,Arterial/Collector
11525-11465,86511.02379,82900,Interstate
11527-11279,2378.879481,1700,Arterial/Collector
11527-11524,496.3234015,1750,Arterial/Collector
11528-11593,79073.79716,82150,Interstate
11534-11558,8200.96894,6500,Arterial/Collector
11535-20716,103378.4698,67250,Interstate
11536-11547,2184.127203,4450,Interstate
11536-11598,98280.98904,62900,Interstate
11537-11592,92368.26412,82500,Interstate
11538-11298,10562.38878,3600,Arterial/Collector
11538-11544,6175.697226,2400,Arterial/Collector
11538-11732,9287.925413,3600,Arterial/Collector
11542-11543,10651.44627,6000,Arterial/Collector
11543-11542,10880.90351,6000,Arterial/Collector
11543-11568,10228.36217,6000,Arterial/Collector
11544-11303,5327.931998,3350,Arterial/Collector
11544-11538,6094.725138,2400,Arterial/Collector
11544-11553,9545.413339,3350,Arterial/Collector
11544-11744,4365.107894,3350,Arterial/Collector
11545-11584,8276.364504,9000,Interstate
11546-11572,6216.504273,3400,Arterial/Collector
11553-11544,11985.6255,3350,Arterial/Collector
11553-11554,6475.688966,3200,Arterial/Collector
11554-11553,7142.60608,3200,Arterial/Collector
11554-11566,6815.096654,3500,Arterial/Collector
11554-11761,6065.994396,3100,Arterial/Collector
11555-11556,14155.80481,5550,Arterial/Collector
11556-11411,14618.43104,12050,Arterial/Collector
11556-11555,15301.17567,5550,Arterial/Collector
11556-11557,11513.24522,7400,Arterial/Collector
11556-11703,19314.35986,12800,Arterial/Collector
11557-11400,6512.128992,5500,Arterial/Collector
11557-11556,12689.26666,7400,Arterial/Collector
11557-11558,9121.055835,6500,Arterial/Collector
11557-11704,7415.889945,4500,Arterial/Collector
11558-11412,10273.21528,5300,Arterial/Collector
11558-11534,7692.462042,6500,Arterial/Collector
11558-11557,10601.49106,6500,Arterial/Collector
11559-11329,1367.142075,4450,Arterial/Collector
11559-11562,10468.35301,5850,Arterial/Collector
11559-11734,1269.621145,4450,Arterial/Collector
11560-11321,9993.521197,9500,Arterial/Collector
11560-11491,6116.184559,6650,Arterial/Collector
11560-11563,5636.281213,7450,Arterial/Collector
11560-11666,4751.140514,4750,Arterial/Collector
11562-11328,21942.95652,9050,Arterial/Collector
11562-11559,11252.336,5850,Arterial/Collector
11562-11570,15007.79086,6000,Arterial/Collector
11562-11719,19905.21643,8550,Arterial/Collector
11563-11560,7531.530229,7450,Arterial/Collector
11566-11554,8405.836107,3500,Arterial/Collector
11566-11575,5638.319922,3500,Arterial/Collector
11567-20311,89692.01427,88100,Interstate
11568-11402,12496.93241,6300,Arterial/Collector
11568-11543,10577.23269,6000,Arterial/Collector
11568-11569,12293.85131,6000,Arterial/Collector
11568-11720,11421.18772,6300,Arterial/Collector
11569-11568,11773.99777,6000,Arterial/Collector
11569-11570,16090.67283,6000,Arterial/Collector
11570-11327,10842.55182,4050,Arterial/Collector
11570-11562,16021.63663,6000,Arterial/Collector
11570-11569,14730.88001,6000,Arterial/Collector
11570-11716,9273.624016,4200,Arterial/Collector
11572-11546,7054.790818,3400,Arterial/Collector
11575-11394,2669.209918,3600,Arterial/Collector
11575-11566,5993.290282,3500,Arterial/Collector
11575-11768,7796.102514,3600,Arterial/Collector
11584-11535,99934.52571,62900,Interstate
11592-20295,13789.16284,5600,Interstate
11592-20310,78579.0994,76900,Interstate
11593-11583,19419.55931,29400,Interstate
11593-11747,59654.23682,52850,Interstate
11595-11748,8074.94406,3350,Arterial/Collector
11598-11603,10829.54655,8300,Interstate
11598-20712,87451.44355,57750,Interstate
11602-20279,82203.72099,82150,Interstate
11603-11607,8250.717125,3650,Interstate
11604-20712,8250.717125,3650,Interstate
11610-11419,13482.95047,15200,Arterial/Collector
11610-11611,4524.857003,4900,Arterial/Collector
11610-11620,7133.426754,5300,Arterial/Collector
11610-11822,15673.41638,14800,Arterial/Collector
11611-11429,9515.207045,6550,Arterial/Collector
11611-11610,4294.790619,4900,Arterial/Collector
11611-11815,9439.506177,5650,Arterial/Collector
11619-11513,10125.58367,5700,Arterial/Collector
11619-11693,8572.667476,5700,Arterial/Collector
11620-11610,8312.545426,5300,Arterial/Collector
11620-11626,11144.42524,5400,Arterial/Collector
11620-11672,916.1388688,2050,Arterial/Collector
11621-11724,104774.1712,72950,Interstate
11623-20217,71963.95664,55500,Interstate
11624-11523,53708.62626,54000,Interstate
11624-20202,54081.65035,43900,Interstate
11625-11626,12076.03881,5400,Arterial/Collector
11625-11628,8022.421395,4450,Arterial/Collector
11626-11620,11770.15615,5400,Arterial/Collector
11626-11625,11190.27505,5400,Arterial/Collector
11626-11688,2596.062353,450,Arterial/Collector
11627-11617,9963.752973,5300,Interstate
11627-11621,93414.71783,72950,Interstate
11628-11625,8136.502281,4450,Arterial/Collector
11629-11630,10273.44473,5600,Arterial/Collector
11629-11636,9295.177194,5600,Arterial/Collector
