id,vadt,AADT,FacilityType,flag
12649-12472,5728.835996,3115,Arterial/Collector,N
12649-12650,23123.17077,17103,Arterial/Collector,N
12649-12660,14406.94939,18702,Arterial/Collector,N
12649-12680,2693.353049,3115,Arterial/Collector,N
12650-12462,9479.565187,11531,Arterial/Collector,N
12650-12649,19165.49676,17103,Arterial/Collector,N
12650-12680,3897.417654,9206,Arterial/Collector,N
12650-12722,17894.47469,17005,Arterial/Collector,N
12651-12571,7194.184999,14422,Arterial/Collector,N
12651-12668,18340.67607,11576,Arterial/Collector,N
12651-12841,4523.565677,14974,Arterial/Collector,N
12652-12642,18476.914,12597,Arterial/Collector,N
12653-12621,1361.163336,2864,Arterial/Collector,N
12653-12622,5298.39423,3367,Arterial/Collector,N
12653-12778,5384.118161,3367,Arterial/Collector,N
12655-12599,3465.258568,2897,Arterial/Collector,N
12655-12708,2411.176672,1900,Arterial/Collector,N
12655-12785,2846.269435,3500,Arterial/Collector,N
12656-12657,808.4446069,2025,Arterial/Collector,N
12657-12646,1599.893091,2025,Arterial/Collector,N
12658-12586,9575.461249,7655,Arterial/Collector,N
12659-12443,7912.209609,5326,Arterial/Collector,N
12659-12623,3743.177222,2613,Arterial/Collector,N
12659-12874,10202.70636,5326,Arterial/Collector,N
12660-12649,19381.39444,18702,Arterial/Collector,N
12661-12463,473.1795664,1156,Arterial/Collector,N
12661-12474,456.0083165,1809,Arterial/Collector,N
12661-12722,1261.041177,1809,Arterial/Collector,N
12663-12350,14957.55992,14535,Arterial/Collector,N
12663-12736,14856.94997,13982,Arterial/Collector,N
12664-12577,8022.177639,12500,Arterial/Collector,N
12664-20616,7515.120395,12500,Arterial/Collector,N
12665-12553,571.0766085,300,Arterial/Collector,N
12665-12603,6633.368637,8902,Arterial/Collector,N
12665-12710,6811.392851,8963,Arterial/Collector,N
12667-12492,2866.854438,904,Arterial/Collector,N
12667-12668,18151.41816,12016,Arterial/Collector,N
12667-12718,12258.67528,12839,Arterial/Collector,N
12667-12794,8084.799984,6382,Arterial/Collector,N
12668-12484,12602.98256,17688,Arterial/Collector,N
12668-12651,19612.03589,11576,Arterial/Collector,N
12668-12667,17504.3475,12016,Arterial/Collector,N
12668-12789,12333.7694,16683,Arterial/Collector,N
12669-12610,1305.033041,475,Arterial/Collector,N
12669-12745,1607.595247,475,Arterial/Collector,N
12671-12769,2490.458184,5326,Arterial/Collector,N
12673-12589,3384.724008,7286,Arterial/Collector,N
12673-12590,7963.002347,5125,Arterial/Collector,N
12673-12790,9046.164499,4221,Arterial/Collector,N
12673-12801,3766.653848,9698,Arterial/Collector,N
12674-12646,2698.148002,4150,Arterial/Collector,N
12675-12603,6607.512945,5766,Arterial/Collector,N
12676-12739,7840.844965,7179,Arterial/Collector,N
12676-23214,6328.155334,7363,Arterial/Collector,N
12678-12347,18897.41665,18743,Arterial/Collector,N
12678-12682,5246.538707,6934,Arterial/Collector,N
12678-12747,19971.10026,16180,Arterial/Collector,N
12679-12736,11620.87798,12308,Arterial/Collector,N
12679-20616,11560.34818,12500,Arterial/Collector,N
12680-12649,1994.911973,3115,Arterial/Collector,N
12680-12650,3308.138433,9206,Arterial/Collector,N
12680-12758,5151.41593,9206,Arterial/Collector,N
12681-12514,9820.337549,7035,Arterial/Collector,N
12681-12569,10426.52812,15892,Arterial/Collector,N
12681-12730,17628.58436,15892,Arterial/Collector,N
12682-12348,5005.565203,4975,Arterial/Collector,N
12682-12678,4706.377605,6934,Arterial/Collector,N
12682-12683,4712.432233,6934,Arterial/Collector,N
12682-12941,3910.172274,3568,Arterial/Collector,N
12683-12349,3772.028361,2613,Arterial/Collector,N
12683-12682,4639.27988,6934,Arterial/Collector,N
12683-12707,6997.738949,6934,Arterial/Collector,N
12684-12543,7031.453684,5427,Arterial/Collector,N
12684-12686,15001.0952,8944,Arterial/Collector,N
12684-12738,9919.042945,8492,Arterial/Collector,N
12685-12709,397.9366135,1900,Arterial/Collector,N
12685-24079,492.1684841,1900,Arterial/Collector,N
12686-12684,16642.48557,8944,Arterial/Collector,N
12686-12700,11509.86254,7437,Arterial/Collector,N
12687-12934,6213.875317,5125,Arterial/Collector,N
12687-22265,9359.434235,12713,Arterial/Collector,N
12689-12505,6111.781915,6181,Arterial/Collector,N
12689-12645,8960.186049,15276,Arterial/Collector,N
12689-12690,3105.041694,2713,Arterial/Collector,N
12689-12868,6713.160582,7035,Arterial/Collector,N
12690-12597,11229.33625,13266,Arterial/Collector,N
12690-12689,2860.959627,2713,Arterial/Collector,N
12692-12693,5448.29497,8963,Arterial/Collector,N
12692-12710,5466.809843,8962,Arterial/Collector,N
12693-12692,5466.809843,8963,Arterial/Collector,N
12693-12694,5448.29497,9534,Arterial/Collector,N
12694-12631,2632.326142,3749,Arterial/Collector,N
12694-12693,5466.809843,9534,Arterial/Collector,N
12694-12695,7205.560604,9545,Arterial/Collector,N
12695-12632,4028.521122,1525,Arterial/Collector,N
12695-12694,6273.774545,9545,Arterial/Collector,N
12695-12696,8907.075816,9545,Arterial/Collector,N
12696-12695,9010.825745,9545,Arterial/Collector,N
12696-12697,9503.442315,8304,Arterial/Collector,N
12697-12696,9144.953284,8304,Arterial/Collector,N
12697-12698,9431.967583,8091,Arterial/Collector,N
12698-12697,9144.953284,8091,Arterial/Collector,N
12698-12699,9406.926457,8090,Arterial/Collector,N
12699-12698,9144.953284,8090,Arterial/Collector,N
12699-12703,9212.615651,8091,Arterial/Collector,N
12700-12686,11512.13861,7437,Arterial/Collector,N
12701-12468,8729.544186,6633,Arterial/Collector,N
12701-12786,4826.229167,2713,Arterial/Collector,N
12701-12934,4897.032243,6181,Arterial/Collector,N
12703-12699,8943.012054,8091,Arterial/Collector,N
12703-12704,9212.615651,8069,Arterial/Collector,N
12704-12616,4364.875092,4409,Arterial/Collector,N
12704-12703,8943.012054,8069,Arterial/Collector,N
12704-12705,6395.112664,7607,Arterial/Collector,N
12705-12704,5957.611307,7607,Arterial/Collector,N
12705-12713,6395.112664,7606,Arterial/Collector,N
12706-12711,281.8105649,1256,Arterial/Collector,N
12706-23308,8234.03454,5572,Arterial/Collector,N
12706-24000,7560.346492,5281,Arterial/Collector,N
12707-12683,6896.682821,6934,Arterial/Collector,N
12707-12795,5751.999223,5578,Arterial/Collector,N
12707-12852,1058.227773,1055,Arterial/Collector,N
12708-12655,2353.735347,1900,Arterial/Collector,N
12708-12728,1100.466806,1900,Arterial/Collector,N
12709-12685,300.6108202,1900,Arterial/Collector,N
12709-12728,1672.696966,1900,Arterial/Collector,N
12710-12562,1806.398776,3775,Arterial/Collector,N
12710-12665,6633.368637,8963,Arterial/Collector,N
12710-12692,5448.29497,8962,Arterial/Collector,N
12711-12706,621.5271146,1256,Arterial/Collector,N
12711-12717,1392.327342,1256,Arterial/Collector,N
12713-12705,5957.611307,7606,Arterial/Collector,N
12713-12723,6755.571253,7607,Arterial/Collector,N
12713-13023,333.1861866,350,Arterial/Collector,N
12714-23071,2572.171417,5184,Arterial/Collector,N
12714-23084,572.4811396,3319,Arterial/Collector,N
12714-23092,1656.702469,3564,Arterial/Collector,N
12715-12389,11789.5209,9056,Arterial/Collector,N
12715-12725,4012.455325,2203,Arterial/Collector,N
12715-12938,9563.187438,9056,Arterial/Collector,N
12716-12556,10640.56077,7316,Arterial/Collector,N
12716-12717,1077.18494,1457,Arterial/Collector,N
12716-12726,1331.186848,1457,Arterial/Collector,N
12716-12733,10642.40774,7316,Arterial/Collector,N
12717-12302,2929.743608,3970,Arterial/Collector,N
12717-12711,1234.7767,1256,Arterial/Collector,N
12717-12716,1293.809232,1457,Arterial/Collector,N
12717-12733,3270.651236,3216,Arterial/Collector,N
12718-12450,9613.498817,6884,Arterial/Collector,N
12718-12667,12739.97392,12839,Arterial/Collector,N
12718-12722,16860.07379,14082,Arterial/Collector,N
12718-12798,11759.01969,5176,Arterial/Collector,N
12719-12636,658.7162129,1375,Arterial/Collector,N
12720-12255,3055.822371,1558,Arterial/Collector,N
12722-12650,18116.23643,17005,Arterial/Collector,N
12722-12661,929.1878916,1809,Arterial/Collector,N
12722-12718,17260.64629,14082,Arterial/Collector,N
12722-12837,6232.124415,2864,Arterial/Collector,N
12723-12263,4651.956161,2225,Arterial/Collector,N
12723-12713,6290.797567,7607,Arterial/Collector,N
12723-12732,3714.921453,4797,Arterial/Collector,N
12724-12518,2531.192374,4221,Arterial/Collector,N
12724-12729,8872.550885,8944,Arterial/Collector,N
12725-12394,2332.2627,4087,Arterial/Collector,N
12725-12715,4161.023737,2203,Arterial/Collector,N
12725-12846,3962.41633,4087,Arterial/Collector,N
12726-12556,2533.25066,4221,Arterial/Collector,N
12726-12716,1564.740793,1457,Arterial/Collector,N
12726-12901,3272.168638,4070,Arterial/Collector,N
12727-12611,659.4583124,1225,Arterial/Collector,N
12727-12991,937.189487,4500,Arterial/Collector,N
12728-12708,1301.999769,1900,Arterial/Collector,N
12728-12709,1465.954442,1900,Arterial/Collector,N
12729-12519,7144.216867,6130,Arterial/Collector,N
12729-12724,8866.310433,8944,Arterial/Collector,N
12729-12738,9671.643052,9296,Arterial/Collector,N
12730-12598,12123.16011,20446,Arterial/Collector,N
12730-12681,16880.06052,15892,Arterial/Collector,N
12730-12751,14476.1004,21560,Arterial/Collector,N
12730-12890,15587.45366,14341,Arterial/Collector,N
12732-12723,3648.059934,4797,Arterial/Collector,N
12732-12741,3359.888908,4797,Arterial/Collector,N
12733-12716,10685.45157,7316,Arterial/Collector,N
12733-12717,3087.335344,3216,Arterial/Collector,N
12733-12886,10728.72593,7654,Arterial/Collector,N
12733-12897,3233.724872,3216,Arterial/Collector,N
12735-12595,6117.442653,9045,Arterial/Collector,N
12735-12771,719.5027501,2864,Arterial/Collector,N
12735-12799,5048.574376,8844,Arterial/Collector,N
12736-12663,14773.10055,13982,Arterial/Collector,N
12736-12679,11560.34818,12308,Arterial/Collector,N
12736-12795,11146.53035,9932,Arterial/Collector,N
12736-12924,14762.46038,12016,Arterial/Collector,N
12737-12509,9657.888746,9850,Arterial/Collector,N
12737-12755,6066.460676,9100,Arterial/Collector,N
12737-23984,5188.643586,1000,Arterial/Collector,N
12738-12538,3511.278218,4020,Arterial/Collector,N
12738-12684,10081.67839,8492,Arterial/Collector,N
12738-12729,9417.232145,9296,Arterial/Collector,N
12739-12676,2602.24264,7179,Arterial/Collector,N
12739-13093,5353.433276,6451,Arterial/Collector,N
12741-12732,3277.837878,4797,Arterial/Collector,N
12742-12408,14297.27125,16958,Arterial/Collector,N
12742-12749,3753.773755,1807,Arterial/Collector,N
12742-12870,10658.55287,9642,Arterial/Collector,N
12744-12523,2572.797751,5427,Arterial/Collector,N
12744-12851,3717.471925,5427,Arterial/Collector,N
12745-12669,1363.565389,475,Arterial/Collector,N
12747-12678,19684.88945,16180,Arterial/Collector,N
12747-13068,12199.16001,16180,Arterial/Collector,N
12747-23223,7486.026225,8743,Arterial/Collector,N
12748-12431,2014.641326,4748,Arterial/Collector,N
12748-12749,421.8156864,954,Arterial/Collector,N
12748-12986,1527.255068,4748,Arterial/Collector,N
12749-12433,1549.206893,685,Arterial/Collector,N
12749-12742,4308.150614,1807,Arterial/Collector,N
12749-12748,681.1549185,954,Arterial/Collector,N
12749-12987,4629.974298,1100,Arterial/Collector,N
12750-12760,9789.167001,2110,Arterial/Collector,N
12750-12778,8549.658456,2110,Arterial/Collector,N
12750-12899,4944.597074,2713,Arterial/Collector,N
12751-12730,13461.57424,21560,Arterial/Collector,N
12751-12752,3242.147754,2914,Arterial/Collector,N
12751-12965,16282.47204,21560,Arterial/Collector,N
12752-12751,3629.545788,2914,Arterial/Collector,N
12752-12753,1183.337854,2914,Arterial/Collector,N
12753-12752,1945.166891,2914,Arterial/Collector,N
12753-12754,1222.302424,2914,Arterial/Collector,N
12753-12939,458.6290409,1105,Arterial/Collector,N
12754-12569,15681.13426,10756,Arterial/Collector,N
12754-12753,1605.823742,2914,Arterial/Collector,N
12754-12914,15266.94515,11922,Arterial/Collector,N
12755-12737,7455.066705,9100,Arterial/Collector,N
12755-12765,6633.876348,8234,Arterial/Collector,N
12755-12774,7184.231953,3465,Arterial/Collector,N
12756-12545,3136.505599,2225,Arterial/Collector,N
12756-12785,4030.386272,2225,Arterial/Collector,N
12758-12680,3863.695437,9206,Arterial/Collector,N
12758-12773,2718.850299,1759,Arterial/Collector,N
12758-12835,4163.993402,9206,Arterial/Collector,N
12759-12633,5681.947808,4372,Arterial/Collector,N
12759-12760,8018.412421,2110,Arterial/Collector,N
12759-12763,7811.63849,2110,Arterial/Collector,N
12759-12903,1761.18521,4372,Arterial/Collector,N
12760-12750,9077.689795,2110,Arterial/Collector,N
12760-12759,8243.938461,2110,Arterial/Collector,N
12760-12904,2370.491632,703,Arterial/Collector,N
12763-12643,5129.054914,4522,Arterial/Collector,N
12763-12759,7371.040269,2110,Arterial/Collector,N
12763-12770,6514.496238,2110,Arterial/Collector,N
12763-12894,9968.921872,4522,Arterial/Collector,N
12764-12596,3555.780982,3668,Arterial/Collector,N
12764-12609,11528.71208,7889,Arterial/Collector,N
12764-12854,7467.560235,3668,Arterial/Collector,N
12764-12855,7007.649709,7889,Arterial/Collector,N
12765-12755,7192.967284,8234,Arterial/Collector,N
12769-12511,1657.396652,1859,Arterial/Collector,N
12769-12671,2557.106803,5326,Arterial/Collector,N
12769-12829,4295.80667,3819,Arterial/Collector,N
12770-12639,6948.880799,3065,Arterial/Collector,N
12770-12763,6649.170068,2110,Arterial/Collector,N
12770-12888,2492.659323,3115,Arterial/Collector,N
12771-12584,3957.982196,5779,Arterial/Collector,N
12771-12735,329.2670607,2864,Arterial/Collector,N
12771-12783,8660.540469,4070,Arterial/Collector,N
12771-12809,4656.270678,5779,Arterial/Collector,N
12773-12758,2114.806137,1759,Arterial/Collector,N
12773-12782,1687.469591,1507,Arterial/Collector,N
12773-12805,4413.902044,3065,Arterial/Collector,N
12773-23563,5196.199211,3065,Arterial/Collector,N
12774-12755,8013.747176,3465,Arterial/Collector,N
12774-12881,2614.756429,1750,Arterial/Collector,N
12776-12818,11317.43654,5950,Arterial/Collector,N
12778-12624,20959.54857,22675,Arterial/Collector,N
12778-12653,5067.837756,3367,Arterial/Collector,N
12778-12750,8868.683556,2110,Arterial/Collector,N
12778-12889,22452.80781,21030,Arterial/Collector,N
12779-12780,6319.332758,4070,Arterial/Collector,N
12779-12783,6252.363566,4070,Arterial/Collector,N
12780-12625,10021.7529,11144,Arterial/Collector,N
12780-12779,7637.342243,4070,Arterial/Collector,N
12780-12790,7755.365024,4070,Arterial/Collector,N
12780-12800,1863.615457,11144,Arterial/Collector,N
12782-12773,2574.934521,1507,Arterial/Collector,N
12782-12825,6908.022753,5929,Arterial/Collector,N
12782-23564,7619.028941,5929,Arterial/Collector,N
12783-12771,7096.196323,4070,Arterial/Collector,N
12783-12779,8654.689499,4070,Arterial/Collector,N
12785-12655,2423.313259,3500,Arterial/Collector,N
12785-12756,3686.483889,2225,Arterial/Collector,N
12785-12906,3736.89184,5550,Arterial/Collector,N
12786-12481,11130.89837,11457,Arterial/Collector,N
12786-12701,5184.846683,2713,Arterial/Collector,N
12786-12921,10586.9512,6130,Arterial/Collector,N
12789-12668,13291.51776,16683,Arterial/Collector,N
12789-12794,10466.1721,6733,Arterial/Collector,N
12789-12841,11061.0896,10100,Arterial/Collector,N
12789-13026,8504.629639,15125,Arterial/Collector,N
12790-12673,7707.980148,4221,Arterial/Collector,N
12790-12780,7477.048941,4070,Arterial/Collector,N
12790-12801,7124.942303,4070,Arterial/Collector,N
12790-12956,7719.345749,4221,Arterial/Collector,N
12792-12490,790.6619222,1055,Arterial/Collector,N
12792-13030,9506.619251,2814,Arterial/Collector,N
12792-23872,4687.651545,1357,Arterial/Collector,N
12794-12667,7010.102157,6382,Arterial/Collector,N
12794-12789,11115.7062,6733,Arterial/Collector,N
12794-12798,12350.90944,6030,Arterial/Collector,N
12794-13034,11483.06464,6382,Arterial/Collector,N
12795-12707,5737.963182,5578,Arterial/Collector,N
12795-12736,11039.19452,9932,Arterial/Collector,N
12795-12852,7868.824359,9932,Arterial/Collector,N
12795-12923,3054.289161,5578,Arterial/Collector,N
12797-12500,1359.838681,2301,Arterial/Collector,N
12797-13038,1425.744299,2399,Arterial/Collector,N
12798-12718,11759.36057,5176,Arterial/Collector,N
12798-12794,12500.49372,6030,Arterial/Collector,N
12798-23842,5931.391161,5176,Arterial/Collector,N
12799-12735,5788.175697,8844,Arterial/Collector,N
12799-12809,2027.337146,1005,Arterial/Collector,N
12799-12950,7017.01386,8844,Arterial/Collector,N
12800-12780,6191.929066,11144,Arterial/Collector,N
12800-12859,1863.615457,11144,Arterial/Collector,N
12801-12673,3587.957085,9698,Arterial/Collector,N
12801-12790,6350.60063,4070,Arterial/Collector,N
12801-12868,1399.796456,553,Arterial/Collector,N
12801-12943,9492.545011,9698,Arterial/Collector,N
12802-12525,13627.95677,14723,Arterial/Collector,N
12802-12812,3163.078943,6683,Arterial/Collector,N
12802-12885,13937.65579,14873,Arterial/Collector,N
12803-12844,4287.432738,5477,Arterial/Collector,N
12803-23223,3715.714455,8743,Arterial/Collector,N
12805-12773,4679.322407,3065,Arterial/Collector,N
12805-12815,446.0185938,2161,Arterial/Collector,N
12805-12826,4720.070425,3065,Arterial/Collector,N
12806-13047,933.5894936,602,Arterial/Collector,N
12807-12434,21290.13437,15940,Arterial/Collector,N
12807-12814,9779.609843,2412,Arterial/Collector,N
12807-12922,22319.30275,15940,Arterial/Collector,N
12809-12771,4316.382409,5779,Arterial/Collector,N
12809-12799,2216.971696,1005,Arterial/Collector,N
12809-12952,2687.830982,5176,Arterial/Collector,N
12812-12524,5460.777796,6281,Arterial/Collector,N
12812-12802,2360.196046,6683,Arterial/Collector,N
12812-12851,3286.890506,6683,Arterial/Collector,N
12812-12976,4912.793109,5276,Arterial/Collector,N
12814-12807,8043.910257,2412,Arterial/Collector,N
12814-12823,9399.0505,2563,Arterial/Collector,N
12814-12930,401.4590808,2814,Arterial/Collector,N
12815-12805,423.1548996,2161,Arterial/Collector,N
12815-12835,1849.483859,2161,Arterial/Collector,N
12817-12863,672.4963485,396,Arterial/Collector,N
12817-12881,384.1111022,1400,Arterial/Collector,N
12818-12776,9740.222139,5950,Arterial/Collector,N
12818-12926,8443.030285,3175,Arterial/Collector,N
12821-12544,2162.932877,587,Arterial/Collector,N
12821-12933,2058.342888,587,Arterial/Collector,N
12822-12823,2109.919837,2161,Arterial/Collector,N
12822-12834,2674.517853,1608,Arterial/Collector,N
12823-12442,5275.408265,6382,Arterial/Collector,N
12823-12814,7016.771486,2563,Arterial/Collector,N
